Word,Label,Label_num
million,O,17
in,O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
.,O,17
We,O,17
recognized,O,17
a,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,O,17
decrease,O,17
the,O,17
opening,B-kpi,2
balance,I-kpi,14
of,I-kpi,14
reinvested,I-kpi,14
earnings,E-kpi,8
as,O,17
of,O,17
January,O,17
1,O,17
",",O,17
2019,O,17
by,O,17
$,O,17
12,S-decrease,20
million,O,17
",",O,17
net,O,17
of,O,17
tax,O,17
.,O,17
We,O,17
recognized,O,17
a,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,O,17
increase,O,17
the,O,17
opening,B-kpi,2
balance,I-kpi,14
of,I-kpi,14
reinvested,I-kpi,14
earnings,E-kpi,8
as,O,17
of,O,17
January,O,17
1,O,17
",",O,17
2019,O,17
by,O,17
$,O,17
558,S-increase,22
million,O,17
related,O,17
to,O,17
the,O,17
effect,O,17
that,O,17
the,O,17
change,O,17
in,O,17
the,O,17
income,O,17
tax,O,17
rate,O,17
had,O,17
on,O,17
the,O,17
gross,O,17
deferred,O,17
tax,O,17
amounts,O,17
of,O,17
items,O,17
remaining,O,17
in,O,17
AOCI,O,17
.,O,17
We,O,17
recognized,O,17
a,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,O,17
decrease,O,17
the,O,17
opening,B-kpi,2
balance,I-kpi,14
of,I-kpi,14
reinvested,I-kpi,14
earnings,E-kpi,8
as,O,17
of,O,17
January,O,17
1,O,17
",",O,17
2018,O,17
by,O,17
$,O,17
257,S-decrease_py,21
million,O,17
",",O,17
net,O,17
of,O,17
tax,O,17
.,O,17
We,O,17
recognized,O,17
a,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,O,17
increase,O,17
the,O,17
opening,B-kpi,2
balance,I-kpi,14
of,I-kpi,14
reinvested,I-kpi,14
earnings,E-kpi,8
as,O,17
of,O,17
January,O,17
1,O,17
",",O,17
2018,O,17
by,O,17
$,O,17
409,S-increase_py,23
million,O,17
",",O,17
net,O,17
of,O,17
tax,O,17
.,O,17
2,O,17
As,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
the,O,17
amount,O,17
shown,O,17
is,O,17
net,B-kpi,2
of,I-kpi,14
an,I-kpi,14
unamortized,I-kpi,14
discount,E-kpi,8
of,O,17
$,O,17
3,S-py,26
million,O,17
.,O,17
3,O,17
As,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
the,O,17
amount,O,17
shown,O,17
includes,O,17
$,O,17
473,S-cy,19
million,O,17
of,O,17
debt,B-kpi,2
instruments,I-kpi,14
and,I-kpi,14
finance,I-kpi,14
leases,E-kpi,8
that,O,17
are,O,17
due,O,17
through,O,17
2031,O,17
.,O,17
5,O,17
As,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
the,O,17
fair,O,17
value,O,17
of,O,17
our,O,17
long-term,B-kpi,2
debt,I-kpi,14
",",I-kpi,14
including,I-kpi,14
the,I-kpi,14
current,I-kpi,14
portion,E-kpi,8
",",O,17
was,O,17
$,O,17
"43,218",S-cy,19
million,O,17
and,O,17
$,O,17
"32,725",S-py,26
million,O,17
",",O,17
respectively,O,17
.,O,17
The,O,17
accumulated,B-kpi,2
benefit,I-kpi,14
obligation,I-kpi,14
for,I-kpi,14
our,I-kpi,14
pension,I-kpi,14
plans,E-kpi,8
was,O,17
$,O,17
"9,263",S-cy,19
million,O,17
and,O,17
$,O,17
"8,607",S-py,26
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
For,O,17
our,O,17
primary,O,17
U.S,O,17
.,O,17
pension,O,17
plan,O,17
",",O,17
a,B-attr,0
decrease,I-attr,12
in,I-attr,12
the,I-attr,12
discount,I-attr,12
rate,I-attr,12
resulted,E-attr,6
in,O,17
actuarial,B-kpi,2
loss,E-kpi,8
of,O,17
$,O,17
491,S-cy,19
million,O,17
and,O,17
$,O,17
611,S-py,26
million,O,17
during,O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
The,O,17
following,O,17
table,O,17
sets,O,17
forth,O,17
the,O,17
changes,O,17
in,O,17
AOCI,O,17
for,O,17
our,O,17
pension,O,17
and,O,17
other,O,17
postretirement,O,17
benefit,O,17
plans,O,17
(,O,17
in,O,17
millions,O,17
",",O,17
pretax,O,17
),O,17
:,O,17
1,O,17
Includes,O,17
$,O,17
23,S-cy,19
million,O,17
of,O,17
recognized,B-kpi,2
net,I-kpi,14
actuarial,I-kpi,14
loss,E-kpi,8
due,O,17
to,O,17
the,O,17
impact,O,17
of,O,17
settlements,O,17
.,O,17
2,O,17
Includes,O,17
$,O,17
15,S-cy,19
million,O,17
of,O,17
net,B-kpi,2
actuarial,I-kpi,14
loss,E-kpi,8
occurring,O,17
during,O,17
the,O,17
year,O,17
due,O,17
to,O,17
the,O,17
impact,O,17
of,O,17
curtailments,O,17
.,O,17
A,O,17
reconciliation,O,17
of,O,17
the,O,17
statutory,O,17
U.S,O,17
.,O,17
federal,O,17
tax,O,17
rate,O,17
and,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
is,O,17
as,O,17
follows,O,17
:,O,17
1,O,17
Includes,O,17
net,B-kpi,2
tax,I-kpi,14
charges,E-kpi,8
of,O,17
$,O,17
110,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
1.1,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
related,O,17
to,O,17
amounts,O,17
required,O,17
to,O,17
be,O,17
recorded,O,17
for,O,17
changes,O,17
to,O,17
our,O,17
uncertain,O,17
tax,O,17
positions,O,17
",",O,17
including,O,17
interest,O,17
and,O,17
penalties,O,17
",",O,17
in,O,17
various,O,17
international,O,17
jurisdictions,O,17
",",O,17
as,O,17
well,O,17
as,O,17
other,O,17
agreed-upon,O,17
tax,O,17
matters,O,17
.,O,17
2,O,17
Includes,O,17
net,B-kpi,2
tax,I-kpi,14
expense,E-kpi,8
of,O,17
$,O,17
431,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
4.4,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
primarily,O,17
related,O,17
to,O,17
changes,B-attr,0
in,I-attr,12
judgment,I-attr,12
on,I-attr,12
specific,I-attr,12
tax,I-attr,12
positions,I-attr,12
due,I-attr,12
to,I-attr,12
the,I-attr,12
Opinion,I-attr,12
and,I-attr,12
amounts,I-attr,12
required,I-attr,12
to,I-attr,12
be,I-attr,12
recorded,I-attr,12
for,I-attr,12
changes,I-attr,12
to,I-attr,12
other,I-attr,12
uncertain,I-attr,12
tax,I-attr,12
positions,I-attr,12
",",I-attr,12
including,I-attr,12
interest,I-attr,12
and,I-attr,12
penalties,E-attr,6
.,O,17
3,O,17
Includes,O,17
a,O,17
tax,B-kpi,2
benefit,E-kpi,8
of,O,17
$,O,17
40,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
2.4,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
associated,O,17
with,O,17
the,O,17
$,O,17
902,S-cy,19
million,O,17
gain,S-kpi,24
recorded,B-attr,0
upon,I-attr,12
the,I-attr,12
acquisition,I-attr,12
of,I-attr,12
the,I-attr,12
remaining,I-attr,12
ownership,I-attr,12
interest,I-attr,12
in,I-attr,12
fairlife,E-attr,6
.,O,17
4,O,17
Includes,O,17
net,B-kpi,2
tax,I-kpi,14
charges,E-kpi,8
of,O,17
$,O,17
199,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
1.9,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
related,O,17
to,O,17
amounts,B-attr,0
required,I-attr,12
to,I-attr,12
be,I-attr,12
recorded,I-attr,12
for,I-attr,12
changes,I-attr,12
to,I-attr,12
our,I-attr,12
uncertain,I-attr,12
tax,I-attr,12
positions,I-attr,12
",",I-attr,12
including,I-attr,12
interest,I-attr,12
and,I-attr,12
penalties,I-attr,12
",",I-attr,12
in,I-attr,12
various,I-attr,12
international,I-attr,12
jurisdictions,I-attr,12
",",I-attr,12
as,I-attr,12
well,I-attr,12
as,I-attr,12
other,I-attr,12
agreed-upon,I-attr,12
tax,I-attr,12
matters,E-attr,6
.,O,17
5,O,17
Includes,O,17
the,O,17
impact,O,17
of,O,17
pretax,B-kpi,2
charges,E-kpi,8
of,O,17
$,O,17
710,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
1.2,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
related,O,17
to,O,17
the,O,17
impairment,B-attr,0
of,I-attr,12
certain,I-attr,12
of,I-attr,12
our,I-attr,12
equity,I-attr,12
method,I-attr,12
investees,E-attr,6
.,O,17
6,O,17
Includes,O,17
a,O,17
tax,B-kpi,2
benefit,E-kpi,8
of,O,17
$,O,17
199,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
1.5,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
recorded,O,17
as,O,17
a,O,17
result,B-attr,0
of,I-attr,12
CCBA,I-attr,12
no,I-attr,12
longer,I-attr,12
qualifying,I-attr,12
as,I-attr,12
a,I-attr,12
discontinued,I-attr,12
operation,E-attr,6
.,O,17
7,O,17
Includes,O,17
a,O,17
net,B-kpi,2
tax,I-kpi,14
benefit,E-kpi,8
of,O,17
$,O,17
184,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
1.7,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
related,O,17
to,O,17
amounts,B-attr,0
required,I-attr,12
to,I-attr,12
be,I-attr,12
recorded,I-attr,12
for,I-attr,12
changes,I-attr,12
to,I-attr,12
our,I-attr,12
uncertain,I-attr,12
tax,I-attr,12
positions,I-attr,12
",",I-attr,12
including,I-attr,12
interest,I-attr,12
and,I-attr,12
penalties,E-attr,6
",",O,17
a,O,17
tax,B-kpi,2
benefit,E-kpi,8
of,O,17
$,O,17
145,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
1.4,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
related,O,17
to,O,17
changes,B-attr,0
in,I-attr,12
our,I-attr,12
assessment,I-attr,12
of,I-attr,12
certain,I-attr,12
valuation,I-attr,12
allowances,E-attr,6
and,O,17
a,O,17
net,B-kpi,2
tax,I-kpi,14
benefit,E-kpi,8
of,O,17
$,O,17
89,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
0.8,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
related,O,17
to,O,17
domestic,B-attr,0
return,I-attr,12
to,I-attr,12
provision,I-attr,12
adjustments,I-attr,12
as,I-attr,12
well,I-attr,12
as,I-attr,12
other,I-attr,12
agreed-upon,I-attr,12
tax,I-attr,12
matters,E-attr,6
.,O,17
9,O,17
Includes,O,17
net,B-thereof,5
tax,I-thereof,16
expense,E-thereof,11
of,O,17
$,O,17
28,S-cy,19
million,O,17
on,O,17
net,B-kpi,2
pretax,I-kpi,14
charges,E-kpi,8
of,O,17
$,O,17
403,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
1.4,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
primarily,O,17
related,O,17
to,O,17
the,O,17
refranchising,B-attr,0
of,I-attr,12
certain,I-attr,12
foreign,I-attr,12
bottling,I-attr,12
operations,E-attr,6
.,O,17
10,O,17
Includes,O,17
net,B-kpi,2
tax,I-kpi,14
expense,E-kpi,8
of,O,17
$,O,17
8,S-cy,19
million,O,17
(,O,17
or,O,17
a,O,17
0.1,O,17
percent,O,17
impact,O,17
on,O,17
our,O,17
effective,O,17
tax,O,17
rate,O,17
),O,17
related,O,17
to,O,17
the,O,17
finalization,B-attr,0
of,I-attr,12
our,I-attr,12
accounting,I-attr,12
related,I-attr,12
to,I-attr,12
the,I-attr,12
Tax,I-attr,12
Reform,I-attr,12
Act,E-attr,6
.,O,17
6,O,17
The,O,17
Company,O,17
is,O,17
obligated,O,17
to,O,17
return,O,17
$,O,17
546,S-cy,19
million,O,17
in,O,17
cash,B-kpi,2
collateral,I-kpi,14
it,I-kpi,14
has,I-kpi,14
netted,I-kpi,14
against,I-kpi,14
its,I-kpi,14
derivative,I-kpi,14
position,E-kpi,8
.,O,17
8,O,17
The,O,17
Company,B-kpi,2
's,I-kpi,14
derivative,I-kpi,14
financial,I-kpi,14
instruments,E-kpi,8
are,O,17
recorded,O,17
at,O,17
fair,O,17
value,O,17
in,O,17
our,O,17
consolidated,O,17
balance,O,17
sheet,O,17
as,O,17
follows,O,17
:,O,17
$,O,17
229,S-cy,19
million,O,17
in,O,17
the,O,17
line,O,17
item,O,17
other,B-thereof,5
assets,E-thereof,11
",",O,17
$,O,17
9,S-cy,19
million,O,17
in,O,17
the,O,17
line,O,17
item,O,17
accounts,B-thereof,5
payable,I-thereof,16
and,I-thereof,16
accrued,I-thereof,16
expenses,E-thereof,11
and,O,17
$,O,17
1,S-cy,19
million,O,17
in,O,17
the,O,17
line,O,17
item,O,17
other,B-thereof,5
liabilities,E-thereof,11
.,O,17
The,O,17
gains,B-kpi,2
and,I-kpi,14
losses,I-kpi,14
on,I-kpi,14
assets,E-kpi,8
measured,O,17
at,O,17
fair,O,17
value,O,17
on,O,17
a,O,17
nonrecurring,O,17
basis,O,17
are,O,17
summarized,O,17
in,O,17
the,O,17
following,O,17
table,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
1,O,17
During,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
the,O,17
Company,O,17
recorded,O,17
other-than-temporary,B-thereof,5
impairment,I-thereof,16
charges,E-thereof,11
of,O,17
$,O,17
252,S-cy,19
million,O,17
and,O,17
$,O,17
406,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
related,O,17
to,O,17
CCBJHI,B-attr,0
",",I-attr,12
an,I-attr,12
equity,I-attr,12
method,I-attr,12
investee,E-attr,6
.,O,17
The,O,17
Company,O,17
also,O,17
recorded,O,17
other-than-temporary,B-kpi,2
impairment,I-kpi,14
charges,E-kpi,8
of,O,17
$,O,17
38,S-cy,19
million,O,17
and,O,17
$,O,17
49,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
related,O,17
to,O,17
certain,B-attr,0
equity,I-attr,12
method,I-attr,12
investees,I-attr,12
in,I-attr,12
Latin,I-attr,12
America,E-attr,6
.,O,17
During,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
the,O,17
Company,O,17
recognized,O,17
other-than-temporary,B-kpi,2
impairment,I-kpi,14
charges,E-kpi,8
of,O,17
$,O,17
255,S-py,26
million,O,17
related,O,17
to,O,17
certain,B-attr,0
equity,I-attr,12
method,I-attr,12
investees,I-attr,12
in,I-attr,12
the,I-attr,12
Middle,I-attr,12
East,E-attr,6
.,O,17
The,O,17
Company,O,17
also,O,17
recognized,O,17
an,O,17
other-than-temporary,B-kpi,2
impairment,I-kpi,14
charge,E-kpi,8
of,O,17
$,O,17
57,S-py,26
million,O,17
related,O,17
to,O,17
one,B-attr,0
of,I-attr,12
our,I-attr,12
equity,I-attr,12
method,I-attr,12
investees,I-attr,12
in,I-attr,12
North,I-attr,12
America,E-attr,6
.,O,17
2,O,17
The,O,17
Company,O,17
recorded,O,17
impairment,B-kpi,2
charges,E-kpi,8
of,O,17
$,O,17
160,S-cy,19
million,O,17
related,O,17
to,O,17
its,O,17
Odwalla,B-attr,0
trademark,I-attr,12
in,I-attr,12
North,I-attr,12
America,I-attr,12
",",I-attr,12
as,I-attr,12
the,I-attr,12
Company,I-attr,12
decided,I-attr,12
in,I-attr,12
June,I-attr,12
2020,I-attr,12
to,I-attr,12
discontinue,I-attr,12
its,I-attr,12
Odwalla,I-attr,12
juice,I-attr,12
business,E-attr,6
.,O,17
The,O,17
Company,O,17
also,O,17
recorded,O,17
an,O,17
impairment,B-kpi,2
charge,E-kpi,8
of,O,17
$,O,17
55,S-cy,19
million,O,17
related,O,17
to,O,17
a,O,17
trademark,B-attr,0
in,I-attr,12
North,I-attr,12
America,E-attr,6
",",O,17
which,O,17
was,O,17
primarily,O,17
driven,O,17
by,O,17
the,O,17
impact,O,17
of,O,17
the,O,17
COVID-19,O,17
pandemic,O,17
",",O,17
revised,O,17
projections,O,17
of,O,17
future,O,17
operating,O,17
results,O,17
and,O,17
a,O,17
change,O,17
in,O,17
brand,O,17
focus,O,17
in,O,17
the,O,17
Company,O,17
's,O,17
portfolio,O,17
.,O,17
3,O,17
The,O,17
Company,O,17
recorded,O,17
an,O,17
impairment,B-kpi,2
charge,E-kpi,8
of,O,17
$,O,17
26,S-cy,19
million,O,17
related,O,17
to,O,17
an,O,17
investment,B-attr,0
in,I-attr,12
an,I-attr,12
equity,I-attr,12
security,I-attr,12
without,I-attr,12
a,I-attr,12
readily,I-attr,12
determinable,I-attr,12
fair,I-attr,12
value,E-attr,6
.,O,17
4,O,17
The,O,17
Company,O,17
recorded,O,17
an,O,17
impairment,B-kpi,2
charge,E-kpi,8
of,O,17
$,O,17
42,S-cy,19
million,O,17
related,O,17
to,O,17
a,O,17
trademark,B-attr,0
in,I-attr,12
Asia,I-attr,12
Pacific,I-attr,12
",",I-attr,12
which,I-attr,12
was,I-attr,12
primarily,I-attr,12
driven,I-attr,12
by,I-attr,12
revised,I-attr,12
projections,I-attr,12
of,I-attr,12
future,I-attr,12
operating,I-attr,12
results,I-attr,12
for,I-attr,12
the,I-attr,12
trademark,E-attr,6
.,O,17
As,O,17
a,O,17
result,O,17
",",O,17
we,O,17
reduced,O,17
the,O,17
carrying,B-kpi,2
value,E-kpi,8
of,O,17
CCBA,B-attr,0
's,I-attr,12
property,I-attr,12
",",I-attr,12
plant,I-attr,12
and,I-attr,12
equipment,I-attr,12
and,I-attr,12
definite-lived,I-attr,12
intangible,I-attr,12
assets,E-attr,6
by,O,17
$,O,17
34,S-cy,19
million,O,17
and,O,17
$,O,17
126,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
based,O,17
on,O,17
Level,O,17
3,O,17
inputs,O,17
.,O,17
Our,O,17
Company,O,17
's,O,17
investments,B-kpi,2
",",I-kpi,14
plus,I-kpi,14
any,I-kpi,14
loans,I-kpi,14
and,I-kpi,14
guarantees,I-kpi,14
",",I-kpi,14
and,I-kpi,14
other,I-kpi,14
subordinated,I-kpi,14
financial,I-kpi,14
support,E-kpi,8
related,O,17
to,O,17
these,O,17
VIEs,O,17
totaled,O,17
$,O,17
"3,179",S-cy,19
million,O,17
and,O,17
$,O,17
"3,916",S-py,26
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
",",O,17
representing,O,17
our,O,17
maximum,O,17
exposures,O,17
to,O,17
loss,O,17
.,O,17
Our,O,17
Company,O,17
's,O,17
investments,B-kpi,2
",",I-kpi,14
plus,I-kpi,14
any,I-kpi,14
loans,I-kpi,14
and,I-kpi,14
guarantees,E-kpi,8
",",O,17
related,O,17
to,O,17
these,O,17
VIEs,O,17
totaled,O,17
$,O,17
51,S-cy,19
million,O,17
and,O,17
$,O,17
49,S-py,26
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
",",O,17
representing,O,17
our,O,17
maximum,O,17
exposures,O,17
to,O,17
loss,O,17
.,O,17
As,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
advertising,B-thereof,5
and,I-thereof,16
production,I-thereof,16
costs,E-thereof,11
of,O,17
$,O,17
55,S-cy,19
million,O,17
and,O,17
$,O,17
54,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
were,O,17
primarily,O,17
recorded,O,17
in,O,17
the,O,17
line,O,17
item,O,17
prepaid,B-kpi,2
expenses,I-kpi,14
and,I-kpi,14
other,I-kpi,14
assets,E-kpi,8
in,O,17
our,O,17
consolidated,O,17
balance,O,17
sheets,O,17
.,O,17
Depreciation,B-kpi,2
expense,E-kpi,8
",",O,17
including,B-attr,0
the,I-attr,12
depreciation,I-attr,12
expense,I-attr,12
of,I-attr,12
assets,I-attr,12
under,I-attr,12
finance,I-attr,12
leases,E-attr,6
",",O,17
totaled,O,17
$,O,17
"1,208",S-cy,19
million,O,17
",",O,17
$,O,17
999,S-py,26
million,O,17
and,O,17
$,O,17
"1,131",S-py1,27
million,O,17
in,O,17
2019,O,17
",",O,17
2018,O,17
and,O,17
2017,O,17
",",O,17
respectively,O,17
.,O,17
Amortization,B-kpi,2
expense,I-kpi,14
for,I-kpi,14
leasehold,I-kpi,14
improvements,E-kpi,8
totaled,O,17
$,O,17
18,S-cy,19
million,O,17
",",O,17
$,O,17
18,S-py,26
million,O,17
and,O,17
$,O,17
19,S-py1,27
million,O,17
in,O,17
2019,O,17
",",O,17
2018,O,17
and,O,17
2017,O,17
",",O,17
respectively,O,17
.,O,17
As,O,17
a,O,17
result,O,17
of,O,17
the,O,17
adoption,O,17
",",O,17
our,O,17
operating,B-kpi,2
lease,I-kpi,14
ROU,I-kpi,14
assets,E-kpi,8
and,O,17
operating,B-kpi,2
lease,I-kpi,14
liabilities,E-kpi,8
were,O,17
$,O,17
"1,372",S-cy,19
million,O,17
and,O,17
$,O,17
"1,392",S-cy,19
million,O,17
",",O,17
respectively,O,17
",",O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
.,O,17
We,O,17
recognized,O,17
a,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,O,17
decrease,O,17
the,O,17
opening,B-kpi,2
balance,I-kpi,14
of,I-kpi,14
reinvested,I-kpi,14
earnings,E-kpi,8
as,O,17
of,O,17
January,O,17
1,O,17
",",O,17
2019,O,17
by,O,17
$,O,17
12,S-decrease,20
million,O,17
",",O,17
net,O,17
of,O,17
tax,O,17
.,O,17
We,O,17
recognized,O,17
a,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,O,17
increase,O,17
the,O,17
opening,B-kpi,2
balance,I-kpi,14
of,I-kpi,14
reinvested,I-kpi,14
earnings,E-kpi,8
as,O,17
of,O,17
January,O,17
1,O,17
",",O,17
2019,O,17
by,O,17
$,O,17
558,S-increase,22
million,O,17
related,O,17
to,O,17
the,O,17
effect,O,17
that,O,17
the,O,17
change,O,17
in,O,17
the,O,17
income,O,17
tax,O,17
rate,O,17
had,O,17
on,O,17
the,O,17
gross,O,17
deferred,O,17
tax,O,17
amounts,O,17
of,O,17
items,O,17
remaining,O,17
in,O,17
AOCI,O,17
.,O,17
We,O,17
recognized,O,17
a,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,O,17
decrease,O,17
the,O,17
opening,B-kpi,2
balance,I-kpi,14
of,I-kpi,14
reinvested,I-kpi,14
earnings,E-kpi,8
as,O,17
of,O,17
January,O,17
1,O,17
",",O,17
2018,O,17
by,O,17
$,O,17
257,S-decrease_py,21
million,O,17
",",O,17
net,O,17
of,O,17
tax,O,17
.,O,17
We,O,17
recognized,O,17
a,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,O,17
increase,O,17
the,O,17
opening,B-kpi,2
balance,I-kpi,14
of,I-kpi,14
reinvested,I-kpi,14
earnings,E-kpi,8
as,O,17
of,O,17
January,O,17
1,O,17
",",O,17
2018,O,17
by,O,17
$,O,17
409,S-increase_py,23
million,O,17
",",O,17
net,O,17
of,O,17
tax,O,17
.,O,17
We,O,17
recorded,O,17
a,O,17
$,O,17
2.9,S-cy,19
billion,O,17
cumulative,O,17
effect,O,17
adjustment,O,17
to,B-attr,0
increase,I-attr,12
the,I-attr,12
opening,I-attr,12
balance,I-attr,12
of,I-attr,12
reinvested,I-attr,12
earnings,E-attr,6
",",O,17
with,O,17
the,O,17
majority,O,17
of,O,17
the,O,17
offset,O,17
being,O,17
recorded,O,17
in,O,17
the,O,17
line,O,17
item,O,17
deferred,B-kpi,2
income,I-kpi,14
tax,I-kpi,14
assets,E-kpi,8
in,O,17
our,O,17
consolidated,O,17
balance,O,17
sheet,O,17
.,O,17
The,B-kpi,2
accumulated,I-kpi,14
benefit,I-kpi,14
obligation,I-kpi,14
for,I-kpi,14
our,I-kpi,14
pension,I-kpi,14
plans,E-kpi,8
was,O,17
$,O,17
"8,607",S-cy,19
million,O,17
and,O,17
$,O,17
"7,867",S-py,26
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
3,O,17
Benefits,O,17
paid,O,17
to,O,17
pension,O,17
plan,O,17
participants,O,17
during,O,17
2019,O,17
and,O,17
2018,O,17
included,O,17
$,O,17
84,S-cy,19
million,O,17
and,O,17
$,O,17
71,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
in,O,17
payments,B-kpi,2
related,I-kpi,14
to,I-kpi,14
unfunded,I-kpi,14
pension,I-kpi,14
plans,E-kpi,8
that,O,17
were,O,17
paid,O,17
from,O,17
Company,O,17
assets,O,17
.,O,17
Benefits,B-kpi,2
paid,I-kpi,14
to,I-kpi,14
participants,I-kpi,14
of,I-kpi,14
other,I-kpi,14
benefit,I-kpi,14
plans,E-kpi,8
during,O,17
2019,O,17
and,O,17
2018,O,17
included,O,17
$,O,17
83,S-cy,19
million,O,17
and,O,17
$,O,17
67,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
that,O,17
were,O,17
paid,O,17
from,O,17
Company,O,17
assets,O,17
.,O,17
Income,B-kpi,2
before,I-kpi,14
income,I-kpi,14
taxes,E-kpi,8
consisted,O,17
of,O,17
the,O,17
following,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
1,O,17
Includes,O,17
net,O,17
charges,S-thereof,28
of,O,17
$,O,17
"2,140",S-py1,27
million,O,17
related,O,17
to,O,17
refranchising,O,17
certain,O,17
bottling,O,17
territories,O,17
in,O,17
North,O,17
America,O,17
in,O,17
2017,O,17
.,O,17
The,O,17
provisional,S-kpi,24
amount,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2017,O,17
related,B-attr,0
to,I-attr,12
the,I-attr,12
one-time,I-attr,12
transition,I-attr,12
tax,I-attr,12
on,I-attr,12
the,I-attr,12
mandatory,I-attr,12
deemed,I-attr,12
repatriation,I-attr,12
of,I-attr,12
prescribed,I-attr,12
foreign,I-attr,12
earnings,E-attr,6
was,O,17
$,O,17
4.6,S-py1,27
billion,O,17
of,O,17
tax,O,17
expense,O,17
based,O,17
on,O,17
cumulative,O,17
prescribed,O,17
foreign,O,17
earnings,O,17
estimated,O,17
at,O,17
that,O,17
time,O,17
to,O,17
be,O,17
$,O,17
42,O,17
billion,O,17
.,O,17
The,O,17
provisional,S-kpi,24
amount,O,17
that,O,17
was,O,17
primarily,O,17
related,B-attr,0
to,I-attr,12
the,I-attr,12
remeasurement,I-attr,12
of,I-attr,12
certain,I-attr,12
deferred,I-attr,12
tax,I-attr,12
assets,I-attr,12
and,I-attr,12
liabilities,I-attr,12
based,I-attr,12
on,I-attr,12
